width,height,className,classId,path
168,281,ned_flanders,14,dataset_001800.png
161,227,ned_flanders,14,dataset_001801.png
145,311,ned_flanders,14,dataset_001802.png
202,181,comic_book_guy,5,dataset_001803.png
174,237,principal_skinner,16,dataset_001804.png
184,433,ned_flanders,14,dataset_001805.png
277,380,marge_simpson,11,dataset_001806.png
161,293,charles_montgomery_burns,3,dataset_001807.png
247,314,lisa_simpson,10,dataset_001808.png
387,461,kent_brockman,8,dataset_001809.png
193,284,chief_wiggum,4,dataset_001810.png
189,376,principal_skinner,16,dataset_001811.png
370,387,homer_simpson,7,dataset_001812.png
217,359,marge_simpson,11,dataset_001813.png
148,342,ned_flanders,14,dataset_001814.png
172,347,chief_wiggum,4,dataset_001815.png
190,166,bart_simpson,2,dataset_001816.png
290,328,charles_montgomery_burns,3,dataset_001817.png
191,200,charles_montgomery_burns,3,dataset_001818.png
138,177,ned_flanders,14,dataset_001819.png
123,212,bart_simpson,2,dataset_001820.png
198,291,chief_wiggum,4,dataset_001821.png
169,313,marge_simpson,11,dataset_001822.png
303,436,homer_simpson,7,dataset_001823.png
225,405,bart_simpson,2,dataset_001824.png
477,428,krusty_the_clown,9,dataset_001825.png
171,334,bart_simpson,2,dataset_001826.png
292,356,bart_simpson,2,dataset_001827.png
218,344,abraham_grampa_simpson,0,dataset_001828.png
172,275,bart_simpson,2,dataset_001829.png
152,213,homer_simpson,7,dataset_001830.png
230,333,kent_brockman,8,dataset_001831.png
262,438,homer_simpson,7,dataset_001832.png
306,413,ned_flanders,14,dataset_001833.png
175,262,marge_simpson,11,dataset_001834.png
294,353,marge_simpson,11,dataset_001835.png
260,342,marge_simpson,11,dataset_001836.png
286,418,abraham_grampa_simpson,0,dataset_001837.png
212,374,homer_simpson,7,dataset_001838.png
196,281,ned_flanders,14,dataset_001839.png
194,415,marge_simpson,11,dataset_001840.png
191,247,milhouse_van_houten,12,dataset_001841.png
186,189,lisa_simpson,10,dataset_001842.png
263,383,homer_simpson,7,dataset_001843.png
224,405,kent_brockman,8,dataset_001844.png
145,166,krusty_the_clown,9,dataset_001845.png
408,460,milhouse_van_houten,12,dataset_001846.png
330,428,nelson_muntz,15,dataset_001847.png
206,341,lisa_simpson,10,dataset_001848.png
191,299,bart_simpson,2,dataset_001849.png
248,374,marge_simpson,11,dataset_001850.png
384,481,ned_flanders,14,dataset_001851.png
194,205,ned_flanders,14,dataset_001852.png
272,297,ned_flanders,14,dataset_001853.png
248,339,abraham_grampa_simpson,0,dataset_001854.png
213,335,principal_skinner,16,dataset_001855.png
208,264,moe_szyslak,13,dataset_001856.png
152,230,nelson_muntz,15,dataset_001857.png
315,412,bart_simpson,2,dataset_001858.png
237,274,comic_book_guy,5,dataset_001859.png
314,472,marge_simpson,11,dataset_001860.png
162,230,homer_simpson,7,dataset_001861.png
223,391,ned_flanders,14,dataset_001862.png
183,280,marge_simpson,11,dataset_001863.png
233,312,bart_simpson,2,dataset_001864.png
319,391,apu_nahasapeemapetilon,1,dataset_001865.png
343,340,bart_simpson,2,dataset_001866.png
148,271,charles_montgomery_burns,3,dataset_001867.png
227,268,lisa_simpson,10,dataset_001868.png
254,461,marge_simpson,11,dataset_001869.png
156,224,ned_flanders,14,dataset_001870.png
191,361,homer_simpson,7,dataset_001871.png
180,327,lisa_simpson,10,dataset_001872.png
171,358,bart_simpson,2,dataset_001873.png
122,270,principal_skinner,16,dataset_001874.png
244,283,marge_simpson,11,dataset_001875.png
314,360,kent_brockman,8,dataset_001876.png
181,184,kent_brockman,8,dataset_001877.png
204,319,milhouse_van_houten,12,dataset_001878.png
256,414,bart_simpson,2,dataset_001879.png
251,344,kent_brockman,8,dataset_001880.png
249,371,bart_simpson,2,dataset_001881.png
341,387,bart_simpson,2,dataset_001882.png
124,239,bart_simpson,2,dataset_001883.png
230,319,abraham_grampa_simpson,0,dataset_001884.png
230,419,bart_simpson,2,dataset_001885.png
233,286,lisa_simpson,10,dataset_001886.png
224,466,ned_flanders,14,dataset_001887.png
237,246,ned_flanders,14,dataset_001888.png
270,402,marge_simpson,11,dataset_001889.png
236,463,ned_flanders,14,dataset_001890.png
205,345,marge_simpson,11,dataset_001891.png
153,172,lisa_simpson,10,dataset_001892.png
190,246,charles_montgomery_burns,3,dataset_001893.png
146,347,homer_simpson,7,dataset_001894.png
135,179,ned_flanders,14,dataset_001895.png
149,264,ned_flanders,14,dataset_001896.png
241,269,charles_montgomery_burns,3,dataset_001897.png
174,268,edna_krabappel,6,dataset_001898.png
237,346,ned_flanders,14,dataset_001899.png
268,280,bart_simpson,2,dataset_001900.png
198,317,sideshow_bob,17,dataset_001901.png
282,306,chief_wiggum,4,dataset_001902.png
225,389,lisa_simpson,10,dataset_001903.png
400,403,homer_simpson,7,dataset_001904.png
305,450,sideshow_bob,17,dataset_001905.png
145,204,marge_simpson,11,dataset_001906.png
178,257,abraham_grampa_simpson,0,dataset_001907.png
438,422,abraham_grampa_simpson,0,dataset_001908.png
136,120,sideshow_bob,17,dataset_001909.png
225,260,nelson_muntz,15,dataset_001910.png
125,239,ned_flanders,14,dataset_001911.png
333,367,lisa_simpson,10,dataset_001912.png
453,417,lisa_simpson,10,dataset_001913.png
123,127,kent_brockman,8,dataset_001914.png
163,272,bart_simpson,2,dataset_001915.png
387,458,bart_simpson,2,dataset_001916.png
177,416,abraham_grampa_simpson,0,dataset_001917.png
242,353,bart_simpson,2,dataset_001918.png
275,414,marge_simpson,11,dataset_001919.png
244,313,marge_simpson,11,dataset_001920.png
148,226,homer_simpson,7,dataset_001921.png
165,239,lisa_simpson,10,dataset_001922.png
179,323,abraham_grampa_simpson,0,dataset_001923.png
195,427,marge_simpson,11,dataset_001924.png
142,418,marge_simpson,11,dataset_001925.png
179,332,homer_simpson,7,dataset_001926.png
150,266,abraham_grampa_simpson,0,dataset_001927.png
496,356,abraham_grampa_simpson,0,dataset_001928.png
272,395,homer_simpson,7,dataset_001929.png
305,338,homer_simpson,7,dataset_001930.png
319,481,homer_simpson,7,dataset_001931.png
297,437,charles_montgomery_burns,3,dataset_001932.png
146,255,bart_simpson,2,dataset_001933.png
224,398,marge_simpson,11,dataset_001934.png
155,264,kent_brockman,8,dataset_001935.png
178,253,abraham_grampa_simpson,0,dataset_001936.png
220,227,apu_nahasapeemapetilon,1,dataset_001937.png
279,379,marge_simpson,11,dataset_001938.png
393,368,charles_montgomery_burns,3,dataset_001939.png
326,446,chief_wiggum,4,dataset_001940.png
338,316,charles_montgomery_burns,3,dataset_001941.png
140,189,lisa_simpson,10,dataset_001942.png
201,415,abraham_grampa_simpson,0,dataset_001943.png
248,321,charles_montgomery_burns,3,dataset_001944.png
179,243,apu_nahasapeemapetilon,1,dataset_001945.png
243,325,homer_simpson,7,dataset_001946.png
198,386,homer_simpson,7,dataset_001947.png
135,147,abraham_grampa_simpson,0,dataset_001948.png
254,302,comic_book_guy,5,dataset_001949.png
168,218,lisa_simpson,10,dataset_001950.png
162,217,principal_skinner,16,dataset_001951.png
189,224,lisa_simpson,10,dataset_001952.png
313,403,marge_simpson,11,dataset_001953.png
159,223,charles_montgomery_burns,3,dataset_001954.png
152,336,principal_skinner,16,dataset_001955.png
161,328,marge_simpson,11,dataset_001956.png
196,313,chief_wiggum,4,dataset_001957.png
160,238,marge_simpson,11,dataset_001958.png
346,333,abraham_grampa_simpson,0,dataset_001959.png
127,174,lisa_simpson,10,dataset_001960.png
309,420,sideshow_bob,17,dataset_001961.png
154,234,ned_flanders,14,dataset_001962.png
217,267,homer_simpson,7,dataset_001963.png
261,376,homer_simpson,7,dataset_001964.png
240,396,ned_flanders,14,dataset_001965.png
130,247,bart_simpson,2,dataset_001966.png
277,402,apu_nahasapeemapetilon,1,dataset_001967.png
224,292,krusty_the_clown,9,dataset_001968.png
238,373,comic_book_guy,5,dataset_001969.png
249,394,nelson_muntz,15,dataset_001970.png
211,448,homer_simpson,7,dataset_001971.png
125,300,homer_simpson,7,dataset_001972.png
123,257,marge_simpson,11,dataset_001973.png
214,346,kent_brockman,8,dataset_001974.png
277,329,milhouse_van_houten,12,dataset_001975.png
211,277,homer_simpson,7,dataset_001976.png
177,379,abraham_grampa_simpson,0,dataset_001977.png
159,146,kent_brockman,8,dataset_001978.png
239,309,apu_nahasapeemapetilon,1,dataset_001979.png
234,348,apu_nahasapeemapetilon,1,dataset_001980.png
383,433,abraham_grampa_simpson,0,dataset_001981.png
292,372,homer_simpson,7,dataset_001982.png
188,320,abraham_grampa_simpson,0,dataset_001983.png
237,264,abraham_grampa_simpson,0,dataset_001984.png
382,349,sideshow_bob,17,dataset_001985.png
147,239,bart_simpson,2,dataset_001986.png
223,280,principal_skinner,16,dataset_001987.png
142,361,milhouse_van_houten,12,dataset_001988.png
134,217,marge_simpson,11,dataset_001989.png
380,405,moe_szyslak,13,dataset_001990.png
274,349,bart_simpson,2,dataset_001991.png
124,150,krusty_the_clown,9,dataset_001992.png
208,320,lisa_simpson,10,dataset_001993.png
223,274,abraham_grampa_simpson,0,dataset_001994.png
146,299,kent_brockman,8,dataset_001995.png
122,237,bart_simpson,2,dataset_001996.png
214,290,bart_simpson,2,dataset_001997.png
291,326,marge_simpson,11,dataset_001998.png
253,400,abraham_grampa_simpson,0,dataset_001999.png
216,273,bart_simpson,2,dataset_002000.png
173,223,moe_szyslak,13,dataset_002001.png
203,304,ned_flanders,14,dataset_002002.png
137,203,ned_flanders,14,dataset_002003.png
382,412,marge_simpson,11,dataset_002004.png
175,331,ned_flanders,14,dataset_002005.png
212,257,bart_simpson,2,dataset_002006.png
157,187,charles_montgomery_burns,3,dataset_002007.png
271,285,edna_krabappel,6,dataset_002008.png
202,275,edna_krabappel,6,dataset_002009.png
345,433,abraham_grampa_simpson,0,dataset_002010.png
175,197,kent_brockman,8,dataset_002011.png
185,171,marge_simpson,11,dataset_002012.png
151,161,charles_montgomery_burns,3,dataset_002013.png
246,343,comic_book_guy,5,dataset_002014.png
305,423,lisa_simpson,10,dataset_002015.png
240,310,moe_szyslak,13,dataset_002016.png
360,438,principal_skinner,16,dataset_002017.png
159,293,marge_simpson,11,dataset_002018.png
303,378,marge_simpson,11,dataset_002019.png
207,264,bart_simpson,2,dataset_002020.png
215,379,krusty_the_clown,9,dataset_002021.png
313,406,homer_simpson,7,dataset_002022.png
256,393,homer_simpson,7,dataset_002023.png
237,322,lisa_simpson,10,dataset_002024.png
146,220,nelson_muntz,15,dataset_002025.png
345,321,charles_montgomery_burns,3,dataset_002026.png
273,438,kent_brockman,8,dataset_002027.png
357,383,abraham_grampa_simpson,0,dataset_002028.png
116,275,abraham_grampa_simpson,0,dataset_002029.png
218,319,marge_simpson,11,dataset_002030.png
167,309,lisa_simpson,10,dataset_002031.png
339,359,homer_simpson,7,dataset_002032.png
143,251,nelson_muntz,15,dataset_002033.png
233,374,kent_brockman,8,dataset_002034.png
213,358,principal_skinner,16,dataset_002035.png
153,273,bart_simpson,2,dataset_002036.png
222,330,milhouse_van_houten,12,dataset_002037.png
123,133,lisa_simpson,10,dataset_002038.png
327,404,krusty_the_clown,9,dataset_002039.png
132,164,chief_wiggum,4,dataset_002040.png
293,452,homer_simpson,7,dataset_002041.png
567,441,sideshow_bob,17,dataset_002042.png
216,319,kent_brockman,8,dataset_002043.png
247,352,homer_simpson,7,dataset_002044.png
190,254,charles_montgomery_burns,3,dataset_002045.png
273,447,homer_simpson,7,dataset_002046.png
253,411,abraham_grampa_simpson,0,dataset_002047.png
250,303,ned_flanders,14,dataset_002048.png
175,194,lisa_simpson,10,dataset_002049.png
168,160,krusty_the_clown,9,dataset_002050.png
137,263,ned_flanders,14,dataset_002051.png
394,394,abraham_grampa_simpson,0,dataset_002052.png
203,333,edna_krabappel,6,dataset_002053.png
224,316,kent_brockman,8,dataset_002054.png
264,355,lisa_simpson,10,dataset_002055.png
132,322,marge_simpson,11,dataset_002056.png
226,336,ned_flanders,14,dataset_002057.png
198,318,apu_nahasapeemapetilon,1,dataset_002058.png
126,259,marge_simpson,11,dataset_002059.png
402,393,charles_montgomery_burns,3,dataset_002060.png
393,421,homer_simpson,7,dataset_002061.png
136,291,homer_simpson,7,dataset_002062.png
213,353,marge_simpson,11,dataset_002063.png
172,294,abraham_grampa_simpson,0,dataset_002064.png
200,329,abraham_grampa_simpson,0,dataset_002065.png
235,380,apu_nahasapeemapetilon,1,dataset_002066.png
152,184,charles_montgomery_burns,3,dataset_002067.png
197,384,principal_skinner,16,dataset_002068.png
121,122,krusty_the_clown,9,dataset_002069.png
331,436,lisa_simpson,10,dataset_002070.png
135,166,nelson_muntz,15,dataset_002071.png
186,285,bart_simpson,2,dataset_002072.png
227,389,principal_skinner,16,dataset_002073.png
187,362,marge_simpson,11,dataset_002074.png
148,162,charles_montgomery_burns,3,dataset_002075.png
264,403,marge_simpson,11,dataset_002076.png
253,233,comic_book_guy,5,dataset_002077.png
126,317,marge_simpson,11,dataset_002078.png
215,330,bart_simpson,2,dataset_002079.png
194,428,marge_simpson,11,dataset_002080.png
179,333,abraham_grampa_simpson,0,dataset_002081.png
450,354,homer_simpson,7,dataset_002082.png
134,274,marge_simpson,11,dataset_002083.png
169,230,principal_skinner,16,dataset_002084.png
179,372,charles_montgomery_burns,3,dataset_002085.png
302,365,charles_montgomery_burns,3,dataset_002086.png
269,382,bart_simpson,2,dataset_002087.png
389,318,kent_brockman,8,dataset_002088.png
186,299,homer_simpson,7,dataset_002089.png
297,336,lisa_simpson,10,dataset_002090.png
385,370,sideshow_bob,17,dataset_002091.png
191,179,principal_skinner,16,dataset_002092.png
266,332,lisa_simpson,10,dataset_002093.png
122,379,ned_flanders,14,dataset_002094.png
215,325,charles_montgomery_burns,3,dataset_002095.png
174,246,homer_simpson,7,dataset_002096.png
252,258,charles_montgomery_burns,3,dataset_002097.png
289,406,bart_simpson,2,dataset_002098.png
234,320,homer_simpson,7,dataset_002099.png
148,204,ned_flanders,14,dataset_002100.png
158,215,abraham_grampa_simpson,0,dataset_002101.png
162,149,charles_montgomery_burns,3,dataset_002102.png
244,324,moe_szyslak,13,dataset_002103.png
254,455,edna_krabappel,6,dataset_002104.png
145,251,edna_krabappel,6,dataset_002105.png
385,474,marge_simpson,11,dataset_002106.png
283,471,bart_simpson,2,dataset_002107.png
172,223,bart_simpson,2,dataset_002108.png
262,378,homer_simpson,7,dataset_002109.png
148,171,charles_montgomery_burns,3,dataset_002110.png
239,352,bart_simpson,2,dataset_002111.png
184,248,nelson_muntz,15,dataset_002112.png
322,399,principal_skinner,16,dataset_002113.png
200,309,charles_montgomery_burns,3,dataset_002114.png
137,207,chief_wiggum,4,dataset_002115.png
151,221,principal_skinner,16,dataset_002116.png
262,280,krusty_the_clown,9,dataset_002117.png
561,420,bart_simpson,2,dataset_002118.png
234,398,bart_simpson,2,dataset_002119.png
207,261,abraham_grampa_simpson,0,dataset_002120.png
134,179,nelson_muntz,15,dataset_002121.png
281,485,lisa_simpson,10,dataset_002122.png
395,469,marge_simpson,11,dataset_002123.png
138,283,ned_flanders,14,dataset_002124.png
149,275,principal_skinner,16,dataset_002125.png
156,268,charles_montgomery_burns,3,dataset_002126.png
227,332,apu_nahasapeemapetilon,1,dataset_002127.png
247,353,abraham_grampa_simpson,0,dataset_002128.png
242,384,nelson_muntz,15,dataset_002129.png
381,360,abraham_grampa_simpson,0,dataset_002130.png
325,362,homer_simpson,7,dataset_002131.png
172,254,edna_krabappel,6,dataset_002132.png
122,179,nelson_muntz,15,dataset_002133.png
505,393,charles_montgomery_burns,3,dataset_002134.png
324,459,homer_simpson,7,dataset_002135.png
214,364,ned_flanders,14,dataset_002136.png
185,197,marge_simpson,11,dataset_002137.png
263,409,principal_skinner,16,dataset_002138.png
137,231,marge_simpson,11,dataset_002139.png
314,416,milhouse_van_houten,12,dataset_002140.png
214,417,abraham_grampa_simpson,0,dataset_002141.png
172,354,ned_flanders,14,dataset_002142.png
202,261,bart_simpson,2,dataset_002143.png
146,200,ned_flanders,14,dataset_002144.png
215,280,abraham_grampa_simpson,0,dataset_002145.png
310,374,abraham_grampa_simpson,0,dataset_002146.png
208,228,sideshow_bob,17,dataset_002147.png
133,150,moe_szyslak,13,dataset_002148.png
348,336,lisa_simpson,10,dataset_002149.png
516,415,abraham_grampa_simpson,0,dataset_002150.png
169,242,marge_simpson,11,dataset_002151.png
143,195,principal_skinner,16,dataset_002152.png
262,272,nelson_muntz,15,dataset_002153.png
193,370,krusty_the_clown,9,dataset_002154.png
286,323,marge_simpson,11,dataset_002155.png
317,410,sideshow_bob,17,dataset_002156.png
205,448,marge_simpson,11,dataset_002157.png
226,237,nelson_muntz,15,dataset_002158.png
213,331,marge_simpson,11,dataset_002159.png
251,381,bart_simpson,2,dataset_002160.png
268,390,marge_simpson,11,dataset_002161.png
195,363,kent_brockman,8,dataset_002162.png
318,332,moe_szyslak,13,dataset_002163.png
344,420,principal_skinner,16,dataset_002164.png
204,276,edna_krabappel,6,dataset_002165.png
125,255,abraham_grampa_simpson,0,dataset_002166.png
189,322,marge_simpson,11,dataset_002167.png
356,384,marge_simpson,11,dataset_002168.png
150,188,moe_szyslak,13,dataset_002169.png
242,301,milhouse_van_houten,12,dataset_002170.png
183,346,marge_simpson,11,dataset_002171.png
460,453,comic_book_guy,5,dataset_002172.png
203,320,abraham_grampa_simpson,0,dataset_002173.png
443,424,abraham_grampa_simpson,0,dataset_002174.png
258,313,charles_montgomery_burns,3,dataset_002175.png
217,323,apu_nahasapeemapetilon,1,dataset_002176.png
261,349,lisa_simpson,10,dataset_002177.png
219,338,ned_flanders,14,dataset_002178.png
303,391,ned_flanders,14,dataset_002179.png
133,361,sideshow_bob,17,dataset_002180.png
203,306,homer_simpson,7,dataset_002181.png
239,158,krusty_the_clown,9,dataset_002182.png
199,362,apu_nahasapeemapetilon,1,dataset_002183.png
379,435,lisa_simpson,10,dataset_002184.png
240,334,lisa_simpson,10,dataset_002185.png
244,182,charles_montgomery_burns,3,dataset_002186.png
248,399,bart_simpson,2,dataset_002187.png
175,337,marge_simpson,11,dataset_002188.png
240,402,homer_simpson,7,dataset_002189.png
197,426,abraham_grampa_simpson,0,dataset_002190.png
